# ells, ksz, tsz, cib, radio
3.592000000000000000e+04 3.126422233717844587e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592100000000000000e+04 3.126190410598974616e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592200000000000000e+04 3.125958608447875858e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592300000000000000e+04 3.125726827262123020e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592400000000000000e+04 3.125495067039290809e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592500000000000000e+04 3.125263327776958067e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592600000000000000e+04 3.125031609472701568e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592700000000000000e+04 3.124799912124097259e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592800000000000000e+04 3.124568235728722329e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.592900000000000000e+04 3.124336580284156861e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593000000000000000e+04 3.124104945787975975e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593100000000000000e+04 3.123873332237761407e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593200000000000000e+04 3.123641739631088693e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593300000000000000e+04 3.123410167965539568e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593400000000000000e+04 3.123178617238693290e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593500000000000000e+04 3.122947087448130768e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593600000000000000e+04 3.122715578591429605e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593700000000000000e+04 3.122484090666171536e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593800000000000000e+04 3.122252623669939129e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.593900000000000000e+04 3.122021177600312464e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594000000000000000e+04 3.121789752454872039e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594100000000000000e+04 3.121558348231202074e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594200000000000000e+04 3.121326964926882237e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594300000000000000e+04 3.121095602539499229e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594400000000000000e+04 3.120864261066631479e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594500000000000000e+04 3.120632940505866102e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594600000000000000e+04 3.120401640854785247e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594700000000000000e+04 3.120170362110972721e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594800000000000000e+04 3.119939104272012742e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.594900000000000000e+04 3.119707867335491598e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595000000000000000e+04 3.119476651298992681e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595100000000000000e+04 3.119245456160101863e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595200000000000000e+04 3.119014281916407086e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595300000000000000e+04 3.118783128565490088e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595400000000000000e+04 3.118551996104941291e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595500000000000000e+04 3.118320884532346569e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595600000000000000e+04 3.118089793845290968e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595700000000000000e+04 3.117858724041364912e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595800000000000000e+04 3.117627675118154272e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.595900000000000000e+04 3.117396647073248232e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596000000000000000e+04 3.117165639904235559e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596100000000000000e+04 3.116934653608704196e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596200000000000000e+04 3.116703688184243325e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596300000000000000e+04 3.116472743628443781e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596400000000000000e+04 3.116241819938893920e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596500000000000000e+04 3.116010917113184578e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596600000000000000e+04 3.115780035148907005e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596700000000000000e+04 3.115549174043650798e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596800000000000000e+04 3.115318333795008446e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.596900000000000000e+04 3.115087514400571613e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597000000000000000e+04 3.114856715857930723e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597100000000000000e+04 3.114625938164679921e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597200000000000000e+04 3.114395181318410869e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597300000000000000e+04 3.114164445316716887e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597400000000000000e+04 3.113933730157190465e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597500000000000000e+04 3.113703035837425748e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597600000000000000e+04 3.113472362355017708e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597700000000000000e+04 3.113241709707560078e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597800000000000000e+04 3.113011077892647001e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.597900000000000000e+04 3.112780466907873452e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598000000000000000e+04 3.112549876750834815e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598100000000000000e+04 3.112319307419129372e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598200000000000000e+04 3.112088758910349200e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598300000000000000e+04 3.111858231222093407e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598400000000000000e+04 3.111627724351957380e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598500000000000000e+04 3.111397238297538985e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598600000000000000e+04 3.111166773056435263e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598700000000000000e+04 3.110936328626244082e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598800000000000000e+04 3.110705905004562895e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.598900000000000000e+04 3.110475502188991638e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599000000000000000e+04 3.110245120177127765e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599100000000000000e+04 3.110014758966571211e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599200000000000000e+04 3.109784418554920672e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599300000000000000e+04 3.109554098939777322e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599400000000000000e+04 3.109323800118739030e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599500000000000000e+04 3.109093522089408212e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599600000000000000e+04 3.108863264849385632e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599700000000000000e+04 3.108633028396272052e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599800000000000000e+04 3.108402812727668648e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.599900000000000000e+04 3.108172617841176183e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600000000000000000e+04 3.107942443734399969e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600100000000000000e+04 3.107712290404940768e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600200000000000000e+04 3.107482157850400584e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600300000000000000e+04 3.107252046068383489e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600400000000000000e+04 3.107021955056493140e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600500000000000000e+04 3.106791884812333608e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600600000000000000e+04 3.106561835333508551e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600700000000000000e+04 3.106331806617623281e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600800000000000000e+04 3.106101798662282284e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.600900000000000000e+04 3.105871811465090458e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601000000000000000e+04 3.105641845023654355e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601100000000000000e+04 3.105411899335577634e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601200000000000000e+04 3.105181974398469742e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601300000000000000e+04 3.104952070209935992e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601400000000000000e+04 3.104722186767582937e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601500000000000000e+04 3.104492324069017542e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601600000000000000e+04 3.104262482111848016e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601700000000000000e+04 3.104032660893682979e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601800000000000000e+04 3.103802860412129398e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.601900000000000000e+04 3.103573080664797547e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602000000000000000e+04 3.103343321649295221e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602100000000000000e+04 3.103113583363231040e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602200000000000000e+04 3.102883865804216934e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602300000000000000e+04 3.102654168969859869e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602400000000000000e+04 3.102424492857773844e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602500000000000000e+04 3.102194837465566237e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602600000000000000e+04 3.101965202790850220e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602700000000000000e+04 3.101735588831236480e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602800000000000000e+04 3.101505995584335295e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.602900000000000000e+04 3.101276423047761487e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603000000000000000e+04 3.101046871219125332e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603100000000000000e+04 3.100817340096041242e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603200000000000000e+04 3.100587829676120732e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603300000000000000e+04 3.100358339956976973e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603400000000000000e+04 3.100128870936225203e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603500000000000000e+04 3.099899422611479006e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603600000000000000e+04 3.099669994980351552e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603700000000000000e+04 3.099440588040459321e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603800000000000000e+04 3.099211201789417550e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.603900000000000000e+04 3.098981836224839823e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604000000000000000e+04 3.098752491344342207e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604100000000000000e+04 3.098523167145542834e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604200000000000000e+04 3.098293863626055702e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604300000000000000e+04 3.098064580783499358e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604400000000000000e+04 3.097835318615489868e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604500000000000000e+04 3.097606077119644951e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604600000000000000e+04 3.097376856293582741e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604700000000000000e+04 3.097147656134920957e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604800000000000000e+04 3.096918476641278974e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.604900000000000000e+04 3.096689317810273684e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605000000000000000e+04 3.096460179639526117e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605100000000000000e+04 3.096231062126655232e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605200000000000000e+04 3.096001965269279990e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605300000000000000e+04 3.095772889065021833e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605400000000000000e+04 3.095543833511499309e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605500000000000000e+04 3.095314798606337168e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605600000000000000e+04 3.095085784347152303e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605700000000000000e+04 3.094856790731567397e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605800000000000000e+04 3.094627817757205960e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.605900000000000000e+04 3.094398865421688607e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606000000000000000e+04 3.094169933722638847e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606100000000000000e+04 3.093941022657678124e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606200000000000000e+04 3.093712132224430361e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606300000000000000e+04 3.093483262420520308e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606400000000000000e+04 3.093254413243569821e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606500000000000000e+04 3.093025584691203239e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606600000000000000e+04 3.092796776761046138e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606700000000000000e+04 3.092567989450725338e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606800000000000000e+04 3.092339222757862280e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.606900000000000000e+04 3.092110476680083370e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607000000000000000e+04 3.091881751215015428e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607100000000000000e+04 3.091653046360285270e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607200000000000000e+04 3.091424362113518063e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607300000000000000e+04 3.091195698472341866e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607400000000000000e+04 3.090967055434382670e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607500000000000000e+04 3.090738432997268534e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607600000000000000e+04 3.090509831158627933e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607700000000000000e+04 3.090281249916088098e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607800000000000000e+04 3.090052689267278331e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.607900000000000000e+04 3.089824149209828344e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608000000000000000e+04 3.089595629741365370e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608100000000000000e+04 3.089367130859520364e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608200000000000000e+04 3.089138652561922626e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608300000000000000e+04 3.088910194846202698e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608400000000000000e+04 3.088681757709991535e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608500000000000000e+04 3.088453341150919262e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608600000000000000e+04 3.088224945166618077e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608700000000000000e+04 3.087996569754718934e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608800000000000000e+04 3.087768214912854029e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.608900000000000000e+04 3.087539880638655143e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609000000000000000e+04 3.087311566929755298e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609100000000000000e+04 3.087083273783787519e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609200000000000000e+04 3.086855001198384000e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609300000000000000e+04 3.086626749171181485e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609400000000000000e+04 3.086398517699809691e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609500000000000000e+04 3.086170306781905360e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609600000000000000e+04 3.085942116415103584e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609700000000000000e+04 3.085713946597036971e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609800000000000000e+04 3.085485797325343095e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.609900000000000000e+04 3.085257668597656632e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610000000000000000e+04 3.085029560411613500e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610100000000000000e+04 3.084801472764850443e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610200000000000000e+04 3.084573405655002553e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610300000000000000e+04 3.084345359079709057e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610400000000000000e+04 3.084117333036605457e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610500000000000000e+04 3.083889327523330567e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610600000000000000e+04 3.083661342537521960e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610700000000000000e+04 3.083433378076817208e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610800000000000000e+04 3.083205434138856777e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.610900000000000000e+04 3.082977510721276999e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611000000000000000e+04 3.082749607821719169e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611100000000000000e+04 3.082521725437821273e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611200000000000000e+04 3.082293863567225432e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611300000000000000e+04 3.082066022207571699e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611400000000000000e+04 3.081838201356498475e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611500000000000000e+04 3.081610401011648708e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611600000000000000e+04 3.081382621170662038e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611700000000000000e+04 3.081154861831182241e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611800000000000000e+04 3.080927122990850612e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.611900000000000000e+04 3.080699404647307204e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612000000000000000e+04 3.080471706798197448e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612100000000000000e+04 3.080244029441163879e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612200000000000000e+04 3.080016372573848205e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612300000000000000e+04 3.079788736193895856e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612400000000000000e+04 3.079561120298950609e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612500000000000000e+04 3.079333524886654999e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612600000000000000e+04 3.079105949954655697e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612700000000000000e+04 3.078878395500596065e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612800000000000000e+04 3.078650861522122774e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.612900000000000000e+04 3.078423348016881256e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613000000000000000e+04 3.078195854982516113e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613100000000000000e+04 3.077968382416674843e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613200000000000000e+04 3.077740930317004531e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613300000000000000e+04 3.077513498681151435e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613400000000000000e+04 3.077286087506762639e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613500000000000000e+04 3.077058696791485643e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613600000000000000e+04 3.076831326532969184e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613700000000000000e+04 3.076603976728862002e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613800000000000000e+04 3.076376647376811596e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.613900000000000000e+04 3.076149338474466704e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614000000000000000e+04 3.075922050019476480e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614100000000000000e+04 3.075694782009492970e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614200000000000000e+04 3.075467534442163260e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614300000000000000e+04 3.075240307315138984e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614400000000000000e+04 3.075013100626070536e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614500000000000000e+04 3.074785914372608309e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614600000000000000e+04 3.074558748552406005e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614700000000000000e+04 3.074331603163112777e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614800000000000000e+04 3.074104478202379845e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.614900000000000000e+04 3.073877373667862566e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.615000000000000000e+04 3.073650289557211334e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.615100000000000000e+04 3.073423225868079850e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
3.615200000000000000e+04 3.073196182598120164e-09 2.315808719776742892e-09 5.601614418703180458e-09 1.027722263324128669e-09
