# ells, ksz, tsz, cib, radio
3.447100000000000000e+04 3.485659737264698399e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447200000000000000e+04 3.485394798515632638e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447300000000000000e+04 3.485129884641241578e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447400000000000000e+04 3.484864995638532478e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447500000000000000e+04 3.484600131504514254e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447600000000000000e+04 3.484335292236196235e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447700000000000000e+04 3.484070477830587335e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447800000000000000e+04 3.483805688284697711e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.447900000000000000e+04 3.483540923595541239e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448000000000000000e+04 3.483276183760123527e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448100000000000000e+04 3.483011468775460106e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448200000000000000e+04 3.482746778638561546e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448300000000000000e+04 3.482482113346439657e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448400000000000000e+04 3.482217472896107903e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448500000000000000e+04 3.481952857284578508e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448600000000000000e+04 3.481688266508867832e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448700000000000000e+04 3.481423700565986443e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448800000000000000e+04 3.481159159452952356e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.448900000000000000e+04 3.480894643166777380e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449000000000000000e+04 3.480630151704478703e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449100000000000000e+04 3.480365685063073098e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449200000000000000e+04 3.480101243239573201e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449300000000000000e+04 3.479836826230999094e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449400000000000000e+04 3.479572434034367552e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449500000000000000e+04 3.479308066646695759e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449600000000000000e+04 3.479043724065001318e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449700000000000000e+04 3.478779406286303068e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449800000000000000e+04 3.478515113307621505e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.449900000000000000e+04 3.478250845125973402e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450000000000000000e+04 3.477986601738379256e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450100000000000000e+04 3.477722383141861628e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450200000000000000e+04 3.477458189333438120e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450300000000000000e+04 3.477194020310132122e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450400000000000000e+04 3.476929876068965369e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450500000000000000e+04 3.476665756606957945e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450600000000000000e+04 3.476401661921132413e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450700000000000000e+04 3.476137592008514644e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450800000000000000e+04 3.475873546866125961e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.450900000000000000e+04 3.475609526490988927e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451000000000000000e+04 3.475345530880129829e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451100000000000000e+04 3.475081560030572470e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451200000000000000e+04 3.474817613939343964e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451300000000000000e+04 3.474553692603466459e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451400000000000000e+04 3.474289796019967897e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451500000000000000e+04 3.474025924185874149e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451600000000000000e+04 3.473762077098212741e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451700000000000000e+04 3.473498254754011614e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451800000000000000e+04 3.473234457150296640e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.451900000000000000e+04 3.472970684284097827e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452000000000000000e+04 3.472706936152441874e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452100000000000000e+04 3.472443212752360858e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452200000000000000e+04 3.472179514080881476e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452300000000000000e+04 3.471915840135034152e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452400000000000000e+04 3.471652190911850960e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452500000000000000e+04 3.471388566408360256e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452600000000000000e+04 3.471124966621595768e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452700000000000000e+04 3.470861391548587505e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452800000000000000e+04 3.470597841186369611e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.452900000000000000e+04 3.470334315531973334e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453000000000000000e+04 3.470070814582429924e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453100000000000000e+04 3.469807338334776833e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453200000000000000e+04 3.469543886786044896e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453300000000000000e+04 3.469280459933270326e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453400000000000000e+04 3.469017057773486438e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453500000000000000e+04 3.468753680303727791e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453600000000000000e+04 3.468490327521033904e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453700000000000000e+04 3.468226999422436441e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453800000000000000e+04 3.467963696004974508e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.453900000000000000e+04 3.467700417265684318e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454000000000000000e+04 3.467437163201603735e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454100000000000000e+04 3.467173933809770628e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454200000000000000e+04 3.466910729087222861e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454300000000000000e+04 3.466647549030998715e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454400000000000000e+04 3.466384393638138124e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454500000000000000e+04 3.466121262905681022e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454600000000000000e+04 3.465858156830666515e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454700000000000000e+04 3.465595075410135780e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454800000000000000e+04 3.465332018641129991e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.454900000000000000e+04 3.465068986520689495e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455000000000000000e+04 3.464805979045856295e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455100000000000000e+04 3.464542996213673634e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455200000000000000e+04 3.464280038021184341e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455300000000000000e+04 3.464017104465429591e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455400000000000000e+04 3.463754195543453868e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455500000000000000e+04 3.463491311252302482e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455600000000000000e+04 3.463228451589018677e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455700000000000000e+04 3.462965616550646108e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455800000000000000e+04 3.462702806134233396e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.455900000000000000e+04 3.462440020336822542e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456000000000000000e+04 3.462177259155462581e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456100000000000000e+04 3.461914522587197994e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456200000000000000e+04 3.461651810629078230e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456300000000000000e+04 3.461389123278147358e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456400000000000000e+04 3.461126460531456066e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456500000000000000e+04 3.460863822386053387e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456600000000000000e+04 3.460601208838985872e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456700000000000000e+04 3.460338619887303383e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456800000000000000e+04 3.460076055528055365e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.456900000000000000e+04 3.459813515758292506e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457000000000000000e+04 3.459551000575065494e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457100000000000000e+04 3.459288509975423362e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457200000000000000e+04 3.459026043956422174e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457300000000000000e+04 3.458763602515107655e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457400000000000000e+04 3.458501185648536695e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457500000000000000e+04 3.458238793353759570e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457600000000000000e+04 3.457976425627831101e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457700000000000000e+04 3.457714082467804046e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457800000000000000e+04 3.457451763870731158e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.457900000000000000e+04 3.457189469833670158e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458000000000000000e+04 3.456927200353671732e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458100000000000000e+04 3.456664955427794839e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458200000000000000e+04 3.456402735053093063e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458300000000000000e+04 3.456140539226622881e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458400000000000000e+04 3.455878367945442838e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458500000000000000e+04 3.455616221206607346e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458600000000000000e+04 3.455354099007175776e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458700000000000000e+04 3.455092001344205434e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458800000000000000e+04 3.454829928214753210e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.458900000000000000e+04 3.454567879615880960e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459000000000000000e+04 3.454305855544645575e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459100000000000000e+04 3.454043855998107255e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459200000000000000e+04 3.453781880973326613e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459300000000000000e+04 3.453519930467363023e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459400000000000000e+04 3.453258004477279166e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459500000000000000e+04 3.452996103000135656e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459600000000000000e+04 3.452734226032993106e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459700000000000000e+04 3.452472373572915026e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459800000000000000e+04 3.452210545616964511e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.459900000000000000e+04 3.451948742162204655e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460000000000000000e+04 3.451686963205696900e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460100000000000000e+04 3.451425208744506823e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460200000000000000e+04 3.451163478775700413e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460300000000000000e+04 3.450901773296340767e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460400000000000000e+04 3.450640092303493460e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460500000000000000e+04 3.450378435794223243e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460600000000000000e+04 3.450116803765597347e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460700000000000000e+04 3.449855196214683415e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460800000000000000e+04 3.449593613138547440e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.460900000000000000e+04 3.449332054534254584e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461000000000000000e+04 3.449070520398877454e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461100000000000000e+04 3.448809010729479973e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461200000000000000e+04 3.448547525523133922e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461300000000000000e+04 3.448286064776907359e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461400000000000000e+04 3.448024628487869584e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461500000000000000e+04 3.447763216653091135e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461600000000000000e+04 3.447501829269642140e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461700000000000000e+04 3.447240466334593551e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461800000000000000e+04 3.446979127845016737e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.461900000000000000e+04 3.446717813797985544e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462000000000000000e+04 3.446456524190568446e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462100000000000000e+04 3.446195259019840945e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462200000000000000e+04 3.445934018282874409e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462300000000000000e+04 3.445672801976742685e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462400000000000000e+04 3.445411610098522518e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462500000000000000e+04 3.445150442645284034e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462600000000000000e+04 3.444889299614103562e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462700000000000000e+04 3.444628181002057847e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462800000000000000e+04 3.444367086806220324e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.462900000000000000e+04 3.444106017023669805e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463000000000000000e+04 3.443844971651479723e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463100000000000000e+04 3.443583950686729719e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463200000000000000e+04 3.443322954126495295e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463300000000000000e+04 3.443061981967854849e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463400000000000000e+04 3.442801034207886780e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463500000000000000e+04 3.442540110843669485e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463600000000000000e+04 3.442279211872284671e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463700000000000000e+04 3.442018337290807427e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463800000000000000e+04 3.441757487096320288e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.463900000000000000e+04 3.441496661285902892e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464000000000000000e+04 3.441235859856637360e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464100000000000000e+04 3.440975082805603745e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464200000000000000e+04 3.440714330129883752e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464300000000000000e+04 3.440453601826560329e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464400000000000000e+04 3.440192897892715184e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464500000000000000e+04 3.439932218325432919e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464600000000000000e+04 3.439671563121793998e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464700000000000000e+04 3.439410932278884266e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464800000000000000e+04 3.439150325793789150e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.464900000000000000e+04 3.438889743663590359e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465000000000000000e+04 3.438629185885376215e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465100000000000000e+04 3.438368652456229254e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465200000000000000e+04 3.438108143373236972e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465300000000000000e+04 3.437847658633487280e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465400000000000000e+04 3.437587198234064780e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465500000000000000e+04 3.437326762172056968e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465600000000000000e+04 3.437066350444552583e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465700000000000000e+04 3.436805963048638708e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465800000000000000e+04 3.436545599981405322e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.465900000000000000e+04 3.436285261239939922e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466000000000000000e+04 3.436024946821332900e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466100000000000000e+04 3.435764656722675061e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466200000000000000e+04 3.435504390941053077e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466300000000000000e+04 3.435244149473561060e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466400000000000000e+04 3.434983932317289818e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466500000000000000e+04 3.434723739469330568e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466600000000000000e+04 3.434463570926774118e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466700000000000000e+04 3.434203426686714582e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466800000000000000e+04 3.433943306746243592e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.466900000000000000e+04 3.433683211102454022e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467000000000000000e+04 3.433423139752442056e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467100000000000000e+04 3.433163092693299325e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467200000000000000e+04 3.432903069922122012e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467300000000000000e+04 3.432643071436003818e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467400000000000000e+04 3.432383097232040926e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467500000000000000e+04 3.432123147307329105e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467600000000000000e+04 3.431863221658964122e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467700000000000000e+04 3.431603320284044230e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467800000000000000e+04 3.431343443179664783e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.467900000000000000e+04 3.431083590342925271e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468000000000000000e+04 3.430823761770921465e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468100000000000000e+04 3.430563957460752855e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468200000000000000e+04 3.430304177409518933e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468300000000000000e+04 3.430044421614316294e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468400000000000000e+04 3.429784690072248152e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468500000000000000e+04 3.429524982780413585e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468600000000000000e+04 3.429265299735913324e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468700000000000000e+04 3.429005640935846447e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468800000000000000e+04 3.428746006377314514e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.468900000000000000e+04 3.428486396057421978e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469000000000000000e+04 3.428226809973269985e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469100000000000000e+04 3.427967248121960508e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469200000000000000e+04 3.427707710500596761e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469300000000000000e+04 3.427448197106283196e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469400000000000000e+04 3.427188707936123029e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469500000000000000e+04 3.426929242987220300e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469600000000000000e+04 3.426669802256680290e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469700000000000000e+04 3.426410385741608280e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469800000000000000e+04 3.426150993439110793e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.469900000000000000e+04 3.425891625346292284e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.470000000000000000e+04 3.425632281460260928e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.470100000000000000e+04 3.425372961778121593e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.470200000000000000e+04 3.425113666296983698e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
3.470300000000000000e+04 3.424854395013953350e-09 6.173030546276729267e-09 9.549214668806545333e-10 8.547528862531446513e-09
